,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,DataType,DatasetName,Seed,ModelType,ModelDef
10,d3_0_n_covertype,6006984,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/covertype/run0.out,28.051563262939453,230568,"cpu=8,mem=64G,node=1",0.7298,0.6938775510204082,0.6938775510204082,0.7241023287828381,0.5564053537284895,0.5564053537284895,0.7298,0.6938775510204082,0.6938775510204082,0.7241023287828381,0.5564053537284895,0.5564053537284895,0.9963,0.8124089974497225,,1,0.0,0.441076692690295,1.0,TIME,3,numerical,covertype,0,extra,d3_r4_8h_50lim_hint_hard_true_data
11,d3_0_n_credit,6006985,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/credit/run0.out,27.608036041259766,230528,"cpu=8,mem=64G,node=1",0.7159,0.68892478908634,0.68892478908634,0.71073885731379,0.6897297297297297,0.6897297297297297,0.7159,0.68892478908634,0.68892478908634,0.71073885731379,0.6897297297297297,0.6897297297297297,0.769,0.759796589889321,,4,0.0,0.45153725898909297,1.0,TIME,5,numerical,credit,0,extra,d3_r4_8h_50lim_hint_hard_true_data
12,d3_0_n_default-of-credit-card-clients,6006986,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/default-of-credit-card-clients/run0.out,29.256534576416016,230552,"cpu=8,mem=64G,node=1",0.6864,0.6416219439475254,0.6416219439475254,0.6858757062146893,0.6284562211981567,0.6284562211981567,0.6864,0.6416219439475254,0.6416219439475254,0.6858757062146893,0.6284562211981567,0.6284562211981567,0.733,0.7231638418079096,,4,0.0,0.5585248746877873,1.0,TIME,6,numerical,default-of-credit-card-clients,0,extra,d3_r4_8h_50lim_hint_hard_true_data
13,d3_0_n_Diabetes130US,6006987,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/Diabetes130US/run0.out,25.57684326171875,230536,"cpu=8,mem=64G,node=1",0.602,0.584297520661157,0.584297520661157,0.5945280630187086,0.5699347874971891,0.5699347874971891,0.602,0.584297520661157,0.584297520661157,0.5945280630187086,0.5699347874971891,0.5699347874971891,0.6241,0.5970600647067098,,5,0.0,0.6523076923084308,1.0,TIME,5,numerical,Diabetes130US,0,extra,d3_r4_8h_50lim_hint_hard_true_data
14,d3_0_n_electricity,6006988,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/electricity/run0.out,23.83818817138672,230528,"cpu=8,mem=64G,node=1",0.7067,0.7064074588375322,0.7064074588375322,0.7060428849902534,0.7051509769094139,0.7051509769094139,0.7067,0.7064074588375322,0.7064074588375322,0.7060428849902534,0.7051509769094139,0.7051509769094139,0.9721,0.8601689408706953,,6,0.0,0.41443209252568436,1.0,TIME,6,numerical,electricity,0,extra,d3_r4_8h_50lim_hint_hard_true_data
15,d3_0_n_eye_movements,6006989,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/eye_movements/run0.out,17.946208953857422,230480,"cpu=8,mem=64G,node=1",0.5852776864935918,0.5598935226264419,0.5598935226264419,0.5775295663600526,0.44871794871794873,0.44871794871794873,0.5852776864935918,0.5598935226264419,0.5598935226264419,0.5775295663600526,0.44871794871794873,0.44871794871794873,0.9470916858363457,0.6550591327201051,,1,0.0,0.7820512820512818,1.0,TIME,2,numerical,eye_movements,0,extra,d3_r4_8h_50lim_hint_hard_true_data
16,d3_0_n_Higgs,6006990,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/Higgs/run0.out,27.72262954711914,230560,"cpu=8,mem=64G,node=1",0.6312,0.599694423223835,0.599694423223835,0.6296906909462219,0.5941450432468397,0.5941450432468397,0.6312,0.6070252469813392,0.6070252469813392,0.6296906909462219,0.5952431003934052,0.5952431003934052,0.8732,0.7058426225323349,,2,0.0,0.6675159235668853,1.0,TIME,5,numerical,Higgs,0,extra,d3_r4_8h_50lim_hint_hard_true_data
17,d3_0_n_heloc,6006991,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/heloc/run0.out,20.446666717529297,230512,"cpu=8,mem=64G,node=1",0.690625,0.6895343014521783,0.6895343014521783,0.7045,0.6917740336967294,0.6917740336967294,0.690625,0.6898937484556461,0.6898937484556461,0.7045,0.6932814021421616,0.6932814021421616,0.738,0.722,,5,0.0,0.4463959015572943,1.0,TIME,6,numerical,heloc,0,extra,d3_r4_8h_50lim_hint_hard_true_data
18,d3_0_n_house_16H,6006992,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/house_16H/run0.out,26.738136291503906,230552,"cpu=8,mem=64G,node=1",0.7248,0.6627377023416627,0.6627377023416627,0.7286879169755375,0.5906735751295337,0.5906735751295337,0.7248,0.6627377023416627,0.6627377023416627,0.7286879169755375,0.67,0.67,0.9555,0.8739807264640475,,4,0.0,0.5058139534883705,1.0,TIME,5,numerical,house_16H,0,extra,d3_r4_8h_50lim_hint_hard_true_data
19,d3_0_n_jannis,6006993,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/jannis/run0.out,36.33319091796875,230584,"cpu=8,mem=64G,node=1",0.6965,0.6714285714285714,0.6714285714285714,0.6966828759986107,0.6191489361702127,0.6191489361702127,0.6965,0.6714285714285714,0.6714285714285714,0.6966828759986107,0.6191489361702127,0.6191489361702127,0.9155,0.7702327196943383,,1,0.0,0.48936170212766217,1.0,TIME,2,numerical,jannis,0,extra,d3_r4_8h_50lim_hint_hard_true_data
20,d3_0_n_MagicTelescope,6006994,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/MagicTelescope/run0.out,21.63711929321289,230544,"cpu=8,mem=64G,node=1",0.7543,0.7511488970588235,0.7511488970588235,0.7432735426008968,0.0,0.7243684992570579,0.7543,0.7511488970588235,0.7511488970588235,0.7436472346786248,0.7266028002947679,0.7266028002947679,0.9313,0.8568759342301944,,4,0.0,0.32772249483204663,1.0,TIME,5,numerical,MagicTelescope,0,extra,d3_r4_8h_50lim_hint_hard_true_data
21,d3_0_n_MiniBooNE,6006995,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/MiniBooNE/run0.out,30.187297821044922,230568,"cpu=8,mem=64G,node=1",0.7391,0.7383583267561168,0.7383583267561168,0.7275342465753425,0.7199455411844793,0.7199455411844793,0.7391,0.7383583267561168,0.7383583267561168,0.7275342465753425,0.7199455411844793,0.7199455411844793,0.9823,0.9284246575342465,,6,0.0,0.3516031453357017,1.0,TIME,6,numerical,MiniBooNE,0,extra,d3_r4_8h_50lim_hint_hard_true_data
22,d3_0_n_pol,6006996,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/pol/run0.out,19.58472442626953,230544,"cpu=8,mem=64G,node=1",0.838189708617483,0.8133333333333334,0.8133333333333334,0.8254833911750123,0.7883211678832117,0.7883211678832117,0.838189708617483,0.8133333333333334,0.8133333333333334,0.8254833911750123,0.7898305084745763,0.7898305084745763,0.9995040297582145,0.9786812097174021,,2,0.0,0.2288286344630127,1.0,TIME,3,numerical,pol,0,extra,d3_r4_8h_50lim_hint_hard_true_data
